UTC Timestamp,CAN Interface,Message ID (Hex),Message ID (Decimal),Data Payload (Hex),Data Payload (Decimal)
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,52A,1322,0000000000000000,0
2018-07-13 08:48:59,can0,62E,1582,31C080F10F180E,14003933891467278
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,280,640,490E00000E001B0E,5264145014677576462
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,280,640,490E00000E001B0E,5264145014677576462
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,621,1569,000080FF907FAA00,141835129301504
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,324,804,0000000000000069,105
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:48:59,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,1A0,416,0000000000000069,105
2018-07-13 08:48:59,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:48:59,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,280,640,490E00000E001B0E,5264145014677576462
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,1A00FFA900080090,1873778546301206672
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,280,640,490E00000E001B0E,5264145014677576462
2018-07-13 08:49:00,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,420,1056,85FFFF00007FFF84,9655716501579104132
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,280,640,490E00000E001B0E,5264145014677576462
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,324,804,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,1A0,416,0000000000000069,105
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0000000000000069,105
2018-07-13 08:49:00,can0,621,1569,000080FF907FAA00,141835129301504
2018-07-13 08:49:00,can0,727,1831,04010100020000,1127003713568768
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,5A0,1440,0180010000000000,108087490568519680
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0040000000000069,18014398509482089
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0042000000000069,18577348462903401
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0042000000000069,18577348462903401
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,5A0,1440,0180030000000000,108089689591775232
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0043000000000069,18858823439614057
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0043000000000069,18858823439614057
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,5D2,1490,0000000000575657,5723735
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0044000000000069,19140298416324713
2018-07-13 08:49:00,can0,3D0,976,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,320,800,1A00FFA504490590,1873778529192707472
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0043000000000069,18858823439614057
2018-07-13 08:49:00,can0,320,800,0043000000000069,18858823439614057
2018-07-13 08:49:00,can0,320,800,0043000000000069,18858823439614057
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,320,800,1A00FFA5044A0590,1873778529192773008
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0042000000000069,18577348462903401
2018-07-13 08:49:00,can0,320,800,1A00FFA5044B0590,1873778529192838544
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0043000000000069,18858823439614057
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0043000000000069,18858823439614057
2018-07-13 08:49:00,can0,280,640,490ECE0A0E001B0E,5264371557022571278
2018-07-13 08:49:00,can0,320,800,1A00FFA5044C0590,1873778529192904080
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0042000000000069,18577348462903401
2018-07-13 08:49:00,can0,320,800,0042000000000069,18577348462903401
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,320,800,1A00FFA5044D0590,1873778529192969616
2018-07-13 08:49:00,can0,520,1312,010100008031C000,72339071165382656
2018-07-13 08:49:00,can0,621,1569,000080FF907FA900,141835129301248
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0042000000000069,18577348462903401
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0042000000000069,18577348462903401
2018-07-13 08:49:00,can0,5A0,1440,0180030000000000,108089689591775232
2018-07-13 08:49:00,can0,320,800,1A00FFA5044E0590,1873778529193035152
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,320,800,1A00FFA5044F0590,1873778529193100688
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0049000000000069,20547673299877993
2018-07-13 08:49:00,can0,1A0,416,0080000000000000,36028797018963968
2018-07-13 08:49:00,can0,5A0,1440,0180030000000000,108089689591775232
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,004B000000000069,21110623253299305
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,005D000000000069,26177172834091113
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,0060000000000069,27021597764223081
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,0060000000000069,27021597764223081
2018-07-13 08:49:00,can0,5F3,1523,0000000000000000,0
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,006E000000000069,30962247438172265
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,1A00FF9B0CC50D90,1873778486385380752
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,007C000000000069,34902897112121449
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,320,800,1A00FFEF0D070F90,1873778847166959504
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,007C000000000069,34902897112121449
2018-07-13 08:49:00,can0,320,800,1A00FFEF0D080F90,1873778847167025040
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,280,640,490E092D0E001B0E,5264155103555754766
2018-07-13 08:49:00,can0,320,800,1A00FFEF0D090F90,1873778847167090576
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,5A0,1440,0180000000000000,108086391056891904
2018-07-13 08:49:00,can0,320,800,1A00FFEF0D0A0F90,1873778847167156112
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,320,800,007B000000000069,34621422135410793
2018-07-13 08:49:00,can0,280,640,490EC42C0E001B0E,5264360707935181582
2018-07-13 08:49:00,can0,320,800,1A00FFEF0D0B0F90,1873778847167221648
2018-07-13 08:49:00,can0,322,802,0000030000000069,3298534883433
2018-07-13 08:49:00,can0,324,804,0200000000000069,144115188075855977
2018-07-13 08:49:00,can0,320,800,007C000000000069,34902897112121449
